file,word,speaker
yes/10ace7eb_nohash_3.wav,yes,10ace7eb
yes/10ace7eb_nohash_4.wav,yes,10ace7eb
yes/10ace7eb_nohash_2.wav,yes,10ace7eb
yes/10ace7eb_nohash_1.wav,yes,10ace7eb
yes/10ace7eb_nohash_0.wav,yes,10ace7eb
yes/94de6a6a_nohash_4.wav,yes,94de6a6a
yes/94de6a6a_nohash_3.wav,yes,94de6a6a
yes/94de6a6a_nohash_2.wav,yes,94de6a6a
yes/94de6a6a_nohash_0.wav,yes,94de6a6a
yes/94de6a6a_nohash_1.wav,yes,94de6a6a
yes/be7a5b2d_nohash_0.wav,yes,be7a5b2d
yes/be7a5b2d_nohash_3.wav,yes,be7a5b2d
yes/be7a5b2d_nohash_2.wav,yes,be7a5b2d
yes/be7a5b2d_nohash_1.wav,yes,be7a5b2d
yes/be7a5b2d_nohash_4.wav,yes,be7a5b2d
yes/3e31dffe_nohash_0.wav,yes,3e31dffe
yes/3e31dffe_nohash_4.wav,yes,3e31dffe
yes/3e31dffe_nohash_2.wav,yes,3e31dffe
yes/3e31dffe_nohash_3.wav,yes,3e31dffe
yes/3e31dffe_nohash_1.wav,yes,3e31dffe
yes/f953e1af_nohash_1.wav,yes,f953e1af
yes/f953e1af_nohash_3.wav,yes,f953e1af
yes/f953e1af_nohash_2.wav,yes,f953e1af
yes/f953e1af_nohash_4.wav,yes,f953e1af
yes/f953e1af_nohash_0.wav,yes,f953e1af
yes/6727b579_nohash_2.wav,yes,6727b579
yes/6727b579_nohash_3.wav,yes,6727b579
yes/6727b579_nohash_1.wav,yes,6727b579
yes/6727b579_nohash_0.wav,yes,6727b579
yes/6727b579_nohash_4.wav,yes,6727b579
yes/37dca74f_nohash_1.wav,yes,37dca74f
yes/37dca74f_nohash_4.wav,yes,37dca74f
yes/37dca74f_nohash_0.wav,yes,37dca74f
yes/37dca74f_nohash_3.wav,yes,37dca74f
yes/37dca74f_nohash_2.wav,yes,37dca74f
yes/179a61b7_nohash_4.wav,yes,179a61b7
yes/179a61b7_nohash_3.wav,yes,179a61b7
yes/179a61b7_nohash_0.wav,yes,179a61b7
yes/179a61b7_nohash_1.wav,yes,179a61b7
yes/179a61b7_nohash_2.wav,yes,179a61b7
yes/0137b3f4_nohash_3.wav,yes,0137b3f4
yes/0137b3f4_nohash_2.wav,yes,0137b3f4
yes/0137b3f4_nohash_1.wav,yes,0137b3f4
yes/0137b3f4_nohash_4.wav,yes,0137b3f4
yes/0137b3f4_nohash_0.wav,yes,0137b3f4
yes/834f03fe_nohash_1.wav,yes,834f03fe
yes/834f03fe_nohash_4.wav,yes,834f03fe
yes/834f03fe_nohash_0.wav,yes,834f03fe
yes/834f03fe_nohash_2.wav,yes,834f03fe
yes/834f03fe_nohash_3.wav,yes,834f03fe
yes/b4aa9fef_nohash_1.wav,yes,b4aa9fef
yes/b4aa9fef_nohash_3.wav,yes,b4aa9fef
yes/b4aa9fef_nohash_2.wav,yes,b4aa9fef
yes/b4aa9fef_nohash_0.wav,yes,b4aa9fef
yes/b4aa9fef_nohash_4.wav,yes,b4aa9fef
yes/6c0f6493_nohash_2.wav,yes,6c0f6493
yes/6c0f6493_nohash_1.wav,yes,6c0f6493
yes/6c0f6493_nohash_4.wav,yes,6c0f6493
yes/6c0f6493_nohash_0.wav,yes,6c0f6493
yes/6c0f6493_nohash_3.wav,yes,6c0f6493
yes/25132942_nohash_2.wav,yes,25132942
yes/25132942_nohash_0.wav,yes,25132942
yes/25132942_nohash_1.wav,yes,25132942
yes/25132942_nohash_4.wav,yes,25132942
yes/25132942_nohash_3.wav,yes,25132942
yes/617de221_nohash_2.wav,yes,617de221
yes/617de221_nohash_4.wav,yes,617de221
yes/617de221_nohash_0.wav,yes,617de221
yes/617de221_nohash_3.wav,yes,617de221
yes/617de221_nohash_1.wav,yes,617de221
yes/2da58b32_nohash_1.wav,yes,2da58b32
yes/2da58b32_nohash_4.wav,yes,2da58b32
yes/2da58b32_nohash_3.wav,yes,2da58b32
yes/2da58b32_nohash_0.wav,yes,2da58b32
yes/2da58b32_nohash_2.wav,yes,2da58b32
yes/122c5aa7_nohash_3.wav,yes,122c5aa7
yes/122c5aa7_nohash_1.wav,yes,122c5aa7
yes/122c5aa7_nohash_4.wav,yes,122c5aa7
yes/122c5aa7_nohash_2.wav,yes,122c5aa7
yes/122c5aa7_nohash_0.wav,yes,122c5aa7
yes/15c563d7_nohash_0.wav,yes,15c563d7
yes/15c563d7_nohash_4.wav,yes,15c563d7
yes/15c563d7_nohash_1.wav,yes,15c563d7
yes/15c563d7_nohash_2.wav,yes,15c563d7
yes/15c563d7_nohash_3.wav,yes,15c563d7
yes/c9b653a0_nohash_3.wav,yes,c9b653a0
yes/c9b653a0_nohash_4.wav,yes,c9b653a0
yes/c9b653a0_nohash_0.wav,yes,c9b653a0
yes/c9b653a0_nohash_2.wav,yes,c9b653a0
yes/c9b653a0_nohash_1.wav,yes,c9b653a0
yes/ad63d93c_nohash_1.wav,yes,ad63d93c
yes/ad63d93c_nohash_3.wav,yes,ad63d93c
yes/ad63d93c_nohash_2.wav,yes,ad63d93c
yes/ad63d93c_nohash_4.wav,yes,ad63d93c
yes/ad63d93c_nohash_0.wav,yes,ad63d93c
yes/e41a903b_nohash_1.wav,yes,e41a903b
yes/e41a903b_nohash_2.wav,yes,e41a903b
yes/e41a903b_nohash_0.wav,yes,e41a903b
yes/e41a903b_nohash_3.wav,yes,e41a903b
yes/e41a903b_nohash_4.wav,yes,e41a903b
yes/439c84f4_nohash_3.wav,yes,439c84f4
yes/439c84f4_nohash_2.wav,yes,439c84f4
yes/439c84f4_nohash_0.wav,yes,439c84f4
yes/439c84f4_nohash_1.wav,yes,439c84f4
yes/439c84f4_nohash_4.wav,yes,439c84f4
yes/7fd25f7c_nohash_0.wav,yes,7fd25f7c
yes/7fd25f7c_nohash_1.wav,yes,7fd25f7c
yes/7fd25f7c_nohash_4.wav,yes,7fd25f7c
yes/7fd25f7c_nohash_2.wav,yes,7fd25f7c
yes/7fd25f7c_nohash_3.wav,yes,7fd25f7c
yes/5e3dde6b_nohash_1.wav,yes,5e3dde6b
yes/5e3dde6b_nohash_3.wav,yes,5e3dde6b
yes/5e3dde6b_nohash_2.wav,yes,5e3dde6b
yes/5e3dde6b_nohash_4.wav,yes,5e3dde6b
yes/5e3dde6b_nohash_0.wav,yes,5e3dde6b
yes/dbb40d24_nohash_4.wav,yes,dbb40d24
yes/dbb40d24_nohash_0.wav,yes,dbb40d24
yes/dbb40d24_nohash_1.wav,yes,dbb40d24
yes/dbb40d24_nohash_2.wav,yes,dbb40d24
yes/dbb40d24_nohash_3.wav,yes,dbb40d24
yes/cb8f8307_nohash_0.wav,yes,cb8f8307
yes/cb8f8307_nohash_2.wav,yes,cb8f8307
yes/cb8f8307_nohash_5.wav,yes,cb8f8307
yes/cb8f8307_nohash_1.wav,yes,cb8f8307
yes/cb8f8307_nohash_3.wav,yes,cb8f8307
yes/7846fd85_nohash_0.wav,yes,7846fd85
yes/7846fd85_nohash_3.wav,yes,7846fd85
yes/7846fd85_nohash_4.wav,yes,7846fd85
yes/7846fd85_nohash_1.wav,yes,7846fd85
yes/7846fd85_nohash_2.wav,yes,7846fd85
yes/56eb74ae_nohash_2.wav,yes,56eb74ae
yes/56eb74ae_nohash_0.wav,yes,56eb74ae
yes/56eb74ae_nohash_1.wav,yes,56eb74ae
yes/56eb74ae_nohash_3.wav,yes,56eb74ae
yes/56eb74ae_nohash_4.wav,yes,56eb74ae
yes/cd85758f_nohash_4.wav,yes,cd85758f
yes/cd85758f_nohash_0.wav,yes,cd85758f
yes/cd85758f_nohash_2.wav,yes,cd85758f
yes/cd85758f_nohash_3.wav,yes,cd85758f
yes/cd85758f_nohash_1.wav,yes,cd85758f
yes/c1e0e8e3_nohash_2.wav,yes,c1e0e8e3
yes/c1e0e8e3_nohash_4.wav,yes,c1e0e8e3
yes/c1e0e8e3_nohash_1.wav,yes,c1e0e8e3
yes/c1e0e8e3_nohash_3.wav,yes,c1e0e8e3
yes/c1e0e8e3_nohash_0.wav,yes,c1e0e8e3
yes/b7a0754f_nohash_4.wav,yes,b7a0754f
yes/b7a0754f_nohash_1.wav,yes,b7a0754f
yes/b7a0754f_nohash_2.wav,yes,b7a0754f
yes/b7a0754f_nohash_3.wav,yes,b7a0754f
yes/b7a0754f_nohash_0.wav,yes,b7a0754f
yes/106a6183_nohash_1.wav,yes,106a6183
yes/106a6183_nohash_3.wav,yes,106a6183
yes/106a6183_nohash_4.wav,yes,106a6183
yes/106a6183_nohash_0.wav,yes,106a6183
yes/106a6183_nohash_2.wav,yes,106a6183
yes/888a0c49_nohash_2.wav,yes,888a0c49
yes/888a0c49_nohash_3.wav,yes,888a0c49
yes/888a0c49_nohash_1.wav,yes,888a0c49
yes/888a0c49_nohash_4.wav,yes,888a0c49
yes/888a0c49_nohash_0.wav,yes,888a0c49
yes/29fb33da_nohash_0.wav,yes,29fb33da
yes/29fb33da_nohash_1.wav,yes,29fb33da
yes/29fb33da_nohash_2.wav,yes,29fb33da
yes/29fb33da_nohash_4.wav,yes,29fb33da
yes/29fb33da_nohash_3.wav,yes,29fb33da
yes/611d2b50_nohash_4.wav,yes,611d2b50
yes/611d2b50_nohash_1.wav,yes,611d2b50
yes/611d2b50_nohash_3.wav,yes,611d2b50
yes/611d2b50_nohash_2.wav,yes,611d2b50
yes/611d2b50_nohash_0.wav,yes,611d2b50
yes/4a1e736b_nohash_4.wav,yes,4a1e736b
yes/4a1e736b_nohash_3.wav,yes,4a1e736b
yes/4a1e736b_nohash_0.wav,yes,4a1e736b
yes/4a1e736b_nohash_1.wav,yes,4a1e736b
yes/4a1e736b_nohash_2.wav,yes,4a1e736b
yes/70a00e98_nohash_4.wav,yes,70a00e98
yes/70a00e98_nohash_2.wav,yes,70a00e98
yes/70a00e98_nohash_1.wav,yes,70a00e98
yes/70a00e98_nohash_3.wav,yes,70a00e98
yes/70a00e98_nohash_0.wav,yes,70a00e98
yes/ced835d3_nohash_0.wav,yes,ced835d3
yes/ced835d3_nohash_2.wav,yes,ced835d3
yes/ced835d3_nohash_3.wav,yes,ced835d3
yes/ced835d3_nohash_1.wav,yes,ced835d3
yes/ced835d3_nohash_4.wav,yes,ced835d3
yes/ec201020_nohash_2.wav,yes,ec201020
yes/ec201020_nohash_1.wav,yes,ec201020
yes/ec201020_nohash_3.wav,yes,ec201020
yes/ec201020_nohash_4.wav,yes,ec201020
yes/ec201020_nohash_0.wav,yes,ec201020
yes/8281a2a8_nohash_1.wav,yes,8281a2a8
yes/8281a2a8_nohash_4.wav,yes,8281a2a8
yes/8281a2a8_nohash_2.wav,yes,8281a2a8
yes/8281a2a8_nohash_3.wav,yes,8281a2a8
yes/8281a2a8_nohash_0.wav,yes,8281a2a8
yes/f92e49f3_nohash_3.wav,yes,f92e49f3
yes/f92e49f3_nohash_2.wav,yes,f92e49f3
yes/f92e49f3_nohash_0.wav,yes,f92e49f3
yes/f92e49f3_nohash_4.wav,yes,f92e49f3
yes/f92e49f3_nohash_1.wav,yes,f92e49f3
yes/cb2929ce_nohash_1.wav,yes,cb2929ce
yes/cb2929ce_nohash_5.wav,yes,cb2929ce
yes/cb2929ce_nohash_6.wav,yes,cb2929ce
yes/cb2929ce_nohash_4.wav,yes,cb2929ce
yes/cb2929ce_nohash_3.wav,yes,cb2929ce
yes/190821dc_nohash_1.wav,yes,190821dc
yes/190821dc_nohash_0.wav,yes,190821dc
yes/190821dc_nohash_4.wav,yes,190821dc
yes/190821dc_nohash_3.wav,yes,190821dc
yes/190821dc_nohash_2.wav,yes,190821dc
yes/686d030b_nohash_0.wav,yes,686d030b
yes/686d030b_nohash_4.wav,yes,686d030b
yes/686d030b_nohash_2.wav,yes,686d030b
yes/686d030b_nohash_3.wav,yes,686d030b
yes/686d030b_nohash_1.wav,yes,686d030b
yes/f17be97f_nohash_4.wav,yes,f17be97f
yes/f17be97f_nohash_1.wav,yes,f17be97f
yes/f17be97f_nohash_3.wav,yes,f17be97f
yes/f17be97f_nohash_0.wav,yes,f17be97f
yes/f17be97f_nohash_2.wav,yes,f17be97f
yes/742d6431_nohash_0.wav,yes,742d6431
yes/742d6431_nohash_3.wav,yes,742d6431
yes/742d6431_nohash_2.wav,yes,742d6431
yes/742d6431_nohash_1.wav,yes,742d6431
yes/742d6431_nohash_4.wav,yes,742d6431
yes/6c968bd9_nohash_4.wav,yes,6c968bd9
yes/6c968bd9_nohash_0.wav,yes,6c968bd9
yes/6c968bd9_nohash_1.wav,yes,6c968bd9
yes/6c968bd9_nohash_2.wav,yes,6c968bd9
yes/6c968bd9_nohash_3.wav,yes,6c968bd9
yes/5c8af87a_nohash_0.wav,yes,5c8af87a
yes/5c8af87a_nohash_2.wav,yes,5c8af87a
yes/5c8af87a_nohash_3.wav,yes,5c8af87a
yes/5c8af87a_nohash_4.wav,yes,5c8af87a
yes/5c8af87a_nohash_1.wav,yes,5c8af87a
yes/b49caed3_nohash_0.wav,yes,b49caed3
yes/b49caed3_nohash_4.wav,yes,b49caed3
yes/b49caed3_nohash_2.wav,yes,b49caed3
yes/b49caed3_nohash_3.wav,yes,b49caed3
yes/b49caed3_nohash_1.wav,yes,b49caed3
yes/264f471d_nohash_4.wav,yes,264f471d
yes/264f471d_nohash_3.wav,yes,264f471d
yes/264f471d_nohash_2.wav,yes,264f471d
yes/264f471d_nohash_1.wav,yes,264f471d
yes/264f471d_nohash_0.wav,yes,264f471d
yes/8f4c551f_nohash_1.wav,yes,8f4c551f
yes/8f4c551f_nohash_2.wav,yes,8f4c551f
yes/8f4c551f_nohash_4.wav,yes,8f4c551f
yes/8f4c551f_nohash_3.wav,yes,8f4c551f
yes/8f4c551f_nohash_0.wav,yes,8f4c551f
yes/b959cd0c_nohash_4.wav,yes,b959cd0c
yes/b959cd0c_nohash_2.wav,yes,b959cd0c
yes/b959cd0c_nohash_3.wav,yes,b959cd0c
yes/b959cd0c_nohash_1.wav,yes,b959cd0c
yes/b959cd0c_nohash_0.wav,yes,b959cd0c
yes/fd395b74_nohash_3.wav,yes,fd395b74
yes/fd395b74_nohash_1.wav,yes,fd395b74
yes/fd395b74_nohash_4.wav,yes,fd395b74
yes/fd395b74_nohash_0.wav,yes,fd395b74
yes/fd395b74_nohash_2.wav,yes,fd395b74
yes/1b4c9b89_nohash_2.wav,yes,1b4c9b89
yes/1b4c9b89_nohash_0.wav,yes,1b4c9b89
yes/1b4c9b89_nohash_3.wav,yes,1b4c9b89
yes/1b4c9b89_nohash_4.wav,yes,1b4c9b89
yes/1b4c9b89_nohash_1.wav,yes,1b4c9b89
yes/229978fd_nohash_2.wav,yes,229978fd
yes/229978fd_nohash_4.wav,yes,229978fd
yes/229978fd_nohash_0.wav,yes,229978fd
yes/229978fd_nohash_1.wav,yes,229978fd
yes/229978fd_nohash_3.wav,yes,229978fd
yes/333784b7_nohash_0.wav,yes,333784b7
yes/333784b7_nohash_4.wav,yes,333784b7
yes/333784b7_nohash_1.wav,yes,333784b7
yes/333784b7_nohash_2.wav,yes,333784b7
yes/333784b7_nohash_3.wav,yes,333784b7
yes/918a2473_nohash_2.wav,yes,918a2473
yes/918a2473_nohash_1.wav,yes,918a2473
yes/918a2473_nohash_3.wav,yes,918a2473
yes/918a2473_nohash_4.wav,yes,918a2473
yes/918a2473_nohash_0.wav,yes,918a2473
yes/7ea032f3_nohash_0.wav,yes,7ea032f3
yes/7ea032f3_nohash_2.wav,yes,7ea032f3
yes/7ea032f3_nohash_4.wav,yes,7ea032f3
yes/7ea032f3_nohash_3.wav,yes,7ea032f3
yes/7ea032f3_nohash_1.wav,yes,7ea032f3
yes/763188c4_nohash_3.wav,yes,763188c4
yes/763188c4_nohash_2.wav,yes,763188c4
yes/763188c4_nohash_1.wav,yes,763188c4
yes/763188c4_nohash_4.wav,yes,763188c4
yes/763188c4_nohash_0.wav,yes,763188c4
yes/8e05039f_nohash_3.wav,yes,8e05039f
yes/8e05039f_nohash_1.wav,yes,8e05039f
yes/8e05039f_nohash_0.wav,yes,8e05039f
yes/8e05039f_nohash_2.wav,yes,8e05039f
yes/8e05039f_nohash_4.wav,yes,8e05039f
yes/735845ab_nohash_1.wav,yes,735845ab
yes/735845ab_nohash_4.wav,yes,735845ab
yes/735845ab_nohash_0.wav,yes,735845ab
yes/735845ab_nohash_3.wav,yes,735845ab
yes/735845ab_nohash_2.wav,yes,735845ab
yes/692a88e6_nohash_4.wav,yes,692a88e6
yes/692a88e6_nohash_1.wav,yes,692a88e6
yes/692a88e6_nohash_3.wav,yes,692a88e6
yes/692a88e6_nohash_0.wav,yes,692a88e6
yes/692a88e6_nohash_2.wav,yes,692a88e6
yes/3c257192_nohash_4.wav,yes,3c257192
yes/3c257192_nohash_1.wav,yes,3c257192
yes/3c257192_nohash_0.wav,yes,3c257192
yes/3c257192_nohash_3.wav,yes,3c257192
yes/3c257192_nohash_2.wav,yes,3c257192
yes/7f74626f_nohash_4.wav,yes,7f74626f
yes/7f74626f_nohash_2.wav,yes,7f74626f
yes/7f74626f_nohash_3.wav,yes,7f74626f
yes/7f74626f_nohash_0.wav,yes,7f74626f
yes/7f74626f_nohash_1.wav,yes,7f74626f
yes/5c39594f_nohash_2.wav,yes,5c39594f
yes/5c39594f_nohash_1.wav,yes,5c39594f
yes/5c39594f_nohash_3.wav,yes,5c39594f
yes/5c39594f_nohash_0.wav,yes,5c39594f
yes/5c39594f_nohash_4.wav,yes,5c39594f
yes/49af4432_nohash_4.wav,yes,49af4432
yes/49af4432_nohash_0.wav,yes,49af4432
yes/49af4432_nohash_1.wav,yes,49af4432
yes/49af4432_nohash_3.wav,yes,49af4432
yes/49af4432_nohash_2.wav,yes,49af4432
yes/35d1b6ee_nohash_2.wav,yes,35d1b6ee
yes/35d1b6ee_nohash_1.wav,yes,35d1b6ee
yes/35d1b6ee_nohash_4.wav,yes,35d1b6ee
yes/35d1b6ee_nohash_3.wav,yes,35d1b6ee
yes/35d1b6ee_nohash_0.wav,yes,35d1b6ee
yes/c0445658_nohash_3.wav,yes,c0445658
yes/c0445658_nohash_1.wav,yes,c0445658
yes/c0445658_nohash_2.wav,yes,c0445658
yes/c0445658_nohash_0.wav,yes,c0445658
yes/c0445658_nohash_4.wav,yes,c0445658
yes/38d78313_nohash_1.wav,yes,38d78313
yes/38d78313_nohash_2.wav,yes,38d78313
yes/38d78313_nohash_0.wav,yes,38d78313
yes/38d78313_nohash_4.wav,yes,38d78313
yes/38d78313_nohash_3.wav,yes,38d78313
yes/c1d39ce8_nohash_2.wav,yes,c1d39ce8
yes/c1d39ce8_nohash_5.wav,yes,c1d39ce8
yes/c1d39ce8_nohash_1.wav,yes,c1d39ce8
yes/c1d39ce8_nohash_9.wav,yes,c1d39ce8
yes/c1d39ce8_nohash_8.wav,yes,c1d39ce8
yes/b83c1acf_nohash_4.wav,yes,b83c1acf
yes/b83c1acf_nohash_0.wav,yes,b83c1acf
yes/b83c1acf_nohash_3.wav,yes,b83c1acf
yes/b83c1acf_nohash_2.wav,yes,b83c1acf
yes/b83c1acf_nohash_1.wav,yes,b83c1acf
yes/28e47b1a_nohash_0.wav,yes,28e47b1a
yes/28e47b1a_nohash_1.wav,yes,28e47b1a
yes/28e47b1a_nohash_4.wav,yes,28e47b1a
yes/28e47b1a_nohash_2.wav,yes,28e47b1a
yes/28e47b1a_nohash_3.wav,yes,28e47b1a
yes/e0315cf6_nohash_3.wav,yes,e0315cf6
yes/e0315cf6_nohash_2.wav,yes,e0315cf6
yes/e0315cf6_nohash_0.wav,yes,e0315cf6
yes/e0315cf6_nohash_1.wav,yes,e0315cf6
yes/e0315cf6_nohash_4.wav,yes,e0315cf6
yes/eb0676ec_nohash_3.wav,yes,eb0676ec
yes/eb0676ec_nohash_0.wav,yes,eb0676ec
yes/eb0676ec_nohash_1.wav,yes,eb0676ec
yes/eb0676ec_nohash_4.wav,yes,eb0676ec
yes/eb0676ec_nohash_2.wav,yes,eb0676ec
yes/9886d8bf_nohash_1.wav,yes,9886d8bf
yes/9886d8bf_nohash_4.wav,yes,9886d8bf
yes/9886d8bf_nohash_2.wav,yes,9886d8bf
yes/9886d8bf_nohash_0.wav,yes,9886d8bf
yes/9886d8bf_nohash_3.wav,yes,9886d8bf
yes/dca2797e_nohash_2.wav,yes,dca2797e
yes/dca2797e_nohash_4.wav,yes,dca2797e
yes/dca2797e_nohash_3.wav,yes,dca2797e
yes/dca2797e_nohash_0.wav,yes,dca2797e
yes/dca2797e_nohash_1.wav,yes,dca2797e
yes/df1d5024_nohash_1.wav,yes,df1d5024
yes/df1d5024_nohash_2.wav,yes,df1d5024
yes/df1d5024_nohash_4.wav,yes,df1d5024
yes/df1d5024_nohash_0.wav,yes,df1d5024
yes/df1d5024_nohash_3.wav,yes,df1d5024
yes/b97c9f77_nohash_3.wav,yes,b97c9f77
yes/b97c9f77_nohash_1.wav,yes,b97c9f77
yes/b97c9f77_nohash_4.wav,yes,b97c9f77
yes/b97c9f77_nohash_2.wav,yes,b97c9f77
yes/b97c9f77_nohash_0.wav,yes,b97c9f77
yes/e53139ad_nohash_2.wav,yes,e53139ad
yes/e53139ad_nohash_3.wav,yes,e53139ad
yes/e53139ad_nohash_1.wav,yes,e53139ad
yes/e53139ad_nohash_0.wav,yes,e53139ad
yes/e53139ad_nohash_4.wav,yes,e53139ad
yes/dea820ce_nohash_0.wav,yes,dea820ce
yes/dea820ce_nohash_3.wav,yes,dea820ce
yes/dea820ce_nohash_2.wav,yes,dea820ce
yes/dea820ce_nohash_4.wav,yes,dea820ce
yes/dea820ce_nohash_1.wav,yes,dea820ce
yes/953fe1ad_nohash_1.wav,yes,953fe1ad
yes/953fe1ad_nohash_4.wav,yes,953fe1ad
yes/953fe1ad_nohash_3.wav,yes,953fe1ad
yes/953fe1ad_nohash_2.wav,yes,953fe1ad
yes/953fe1ad_nohash_0.wav,yes,953fe1ad
yes/c22d3f18_nohash_0.wav,yes,c22d3f18
yes/c22d3f18_nohash_4.wav,yes,c22d3f18
yes/c22d3f18_nohash_1.wav,yes,c22d3f18
yes/c22d3f18_nohash_2.wav,yes,c22d3f18
yes/c22d3f18_nohash_3.wav,yes,c22d3f18
yes/f19c1390_nohash_4.wav,yes,f19c1390
yes/f19c1390_nohash_3.wav,yes,f19c1390
yes/f19c1390_nohash_0.wav,yes,f19c1390
yes/f19c1390_nohash_2.wav,yes,f19c1390
yes/f19c1390_nohash_1.wav,yes,f19c1390
yes/0ff728b5_nohash_1.wav,yes,0ff728b5
yes/0ff728b5_nohash_2.wav,yes,0ff728b5
yes/0ff728b5_nohash_0.wav,yes,0ff728b5
yes/0ff728b5_nohash_4.wav,yes,0ff728b5
yes/0ff728b5_nohash_3.wav,yes,0ff728b5
yes/3bc21161_nohash_0.wav,yes,3bc21161
yes/3bc21161_nohash_3.wav,yes,3bc21161
yes/3bc21161_nohash_1.wav,yes,3bc21161
yes/3bc21161_nohash_4.wav,yes,3bc21161
yes/3bc21161_nohash_2.wav,yes,3bc21161
yes/bbd0bbd0_nohash_0.wav,yes,bbd0bbd0
yes/bbd0bbd0_nohash_3.wav,yes,bbd0bbd0
yes/bbd0bbd0_nohash_4.wav,yes,bbd0bbd0
